Selection	Begin File	End File	Begin Time (s)	End Time (s)	Begin Date Time	End Date	End Clock Time	Delta Time (s)	Low Freq (Hz)	High Freq (Hz)	Peak Freq (Hz)	Species	Signal Type	annotator
362	CESCAB_20240826_021022.flac	CESCAB_20240826_021752.flac	142411.129300117	142450.391299963	2024/8/26  2:10:23.1293	2024/8/26	2:18:02.3913	39.262	27310.062	45482.546	30000	Delphinidae	clicks	MC
363	CESCAB_20240826_021752.flac	CESCAB_20240826_021752.flac	142443.692100048	142447.02760005	2024/8/26  2:17:55.6921	2024/8/26	2:17:59.0276	3.3355	5646.817	15913.758	7500	Delphinidae	whistles	MC
364	CESCAB_20240826_021752.flac	CESCAB_20240826_024022.flac	142450.633399963	142555.699700117	2024/8/26  2:18:02.6334	2024/8/26	2:40:47.6997	105.0663	25564.682	42607.803	35156.25	Delphinidae	clicks	MC
365	CESCAB_20240826_022522.flac	CESCAB_20240826_023252.flac	142487.083199978	142517.487600088	2024/8/26  2:25:39.0832	2024/8/26	2:33:09.4876	30.4044	4825.462	20944.559	5156.25	Delphinidae	whistles	MC
366	CESCAB_20240826_024022.flac	CESCAB_20240826_024022.flac	142552.183399916	142554.359899998	2024/8/26  2:40:44.1834	2024/8/26	2:40:46.3599	2.1765	4928.131	19917.864	5625	Delphinidae	whistles	MC
367	CESCAB_20240826_024022.flac	CESCAB_20240826_024752.flac	142555.895499945	142570.848400116	2024/8/26  2:40:47.8955	2024/8/26	2:48:02.8484	14.9529	20739.22	42607.803	37968.75	Delphinidae	clicks	MC
368	CESCAB_20240826_025522.flac	CESCAB_20240826_025522.flac	142600.336800098	142613.777499914	2024/8/26  2:55:32.3368	2024/8/26	2:55:45.7775	13.4407	20225.873	44353.183	32812.5	Delphinidae	clicks	MC
369	CESCAB_20240826_031022.flac	CESCAB_20240826_031022.flac	142652.386699915	142654.19569993	2024/8/26  3:10:24.3867	2024/8/26	3:10:26.1957	1.809	5133.47	16632.444	5625	Delphinidae	whistles	MC
370	CESCAB_20240826_032522.flac	CESCAB_20240826_035522.flac	142710.343400002	142859.574100018	2024/8/26  3:25:22.3434	2024/8/26	3:55:51.5741	149.2307	27618.07	41375.77	36093.75	Delphinidae	clicks	MC
371	CESCAB_20240826_044752.flac	CESCAB_20240826_045522.flac	143040.105499983	143095.111799955	2024/8/26  4:47:52.1055	2024/8/26	4:55:47.1118	55.0063	23716.632	41067.762	28593.75	Delphinidae	clicks	MC
372	CESCAB_20240826_051022.flac	CESCAB_20240826_051022.flac	143133.328399897	143159.236700058	2024/8/26  5:10:25.3284	2024/8/26	5:10:51.2367	25.9083	6057.495	18069.815	10312.5	Delphinidae	whistles	MC
373	CESCAB_20240826_052522.flac	CESCAB_20240826_052522.flac	143203.573899984	143204.63319993	2024/8/26  5:25:35.5739	2024/8/26	5:25:36.6332	1.0593	5236.14	24024.641	8437.5	Delphinidae	whistles	MC
374	CESCAB_20240826_053252.flac	CESCAB_20240826_053252.flac	143247.756999969	143249.170300007	2024/8/26  5:33:19.7570	2024/8/26	5:33:21.1703	1.4133	6365.503	26796.715	7500	Delphinidae	whistles	MC
375	CESCAB_20240826_074752.flac	CESCAB_20240826_074752.flac	143760.23210001	143766.388200045	2024/8/26  7:47:52.2321	2024/8/26	7:47:58.3882	6.1561	6878.85	16632.444	12187.5	Delphinidae	whistles	MC
376	CESCAB_20240826_081022.flac	CESCAB_20240826_081022.flac	143869.243999958	143870.982899904	2024/8/26  8:10:41.2440	2024/8/26	8:10:42.9829	1.7389	7494.867	15092.402	7500	Delphinidae	whistles	MC
377	CESCAB_20240826_083252.flac	CESCAB_20240826_083252.flac	143940.056600094	143940.834000111	2024/8/26  8:32:52.0566	2024/8/26	8:32:52.8340	0.7774	6594.83	15835.076	14062.5	Delphinidae	whistles	MC
378	CESCAB_20240826_083252.flac	CESCAB_20240826_083252.flac	143953.316299915	143954.560100079	2024/8/26  8:33:05.3163	2024/8/26	8:33:06.5601	1.2438	6468.172	15913.758	14062.5	Delphinidae	whistles	MC
379	CESCAB_20240826_085522.flac	CESCAB_20240826_090252.flac	144051.027199984	144088.198499918	2024/8/26  8:55:43.0272	2024/8/26	9:03:20.1985	37.1713	5441.478	7186.858	5625	Physeter macrocephalus	clicks	MC
380	CESCAB_20240826_105522.flac	CESCAB_20240826_105522.flac	144524.160099983	144536.473400116	2024/8/26  10:55:36.1601	2024/8/26	10:55:48.4734	12.3133	4312.115	15811.088	6093.75	Delphinidae	whistles	MC
381	CESCAB_20240826_131752.flac	CESCAB_20240826_131752.flac	145085.5704	145099.703500032	2024/8/26  13:17:57.5704	2024/8/26	13:18:11.7035	14.1331	10780.287	19301.848	10781.25	Delphinidae	whistles	MC
382	CESCAB_20240826_132522.flac	CESCAB_20240826_132522.flac	145116.67750001	145136.237799883	2024/8/26  13:25:28.6775	2024/8/26	13:25:48.2378	19.5603	6365.503	16735.113	10312.5	Physeter macrocephalus	clicks	MC
383	CESCAB_20240826_143252.flac	CESCAB_20240826_144022.flac	145380.41079998	145435.778899908	2024/8/26  14:32:52.4108	2024/8/26	14:40:47.7789	55.3681	5646.817	12936.345	6562.5	Physeter macrocephalus	clicks	MC
384	CESCAB_20240826_153252.flac	CESCAB_20240826_154022.flac	145641.976099968	145673.351799965	2024/8/26  15:33:13.9761	2024/8/26	15:40:45.3518	31.3757	5646.817	11190.965	9375	Physeter macrocephalus	clicks	MC
385	CESCAB_20240826_160252.flac	CESCAB_20240826_160252.flac	145740.300199986	145753.29189992	2024/8/26  16:02:52.3002	2024/8/26	16:03:05.2919	12.9917	7186.858	17043.121	7500	Delphinidae	whistles	MC
386	CESCAB_20240826_160252.flac	CESCAB_20240826_161022.flac	145764.922600031	145770.019299984	2024/8/26  16:03:16.9226	2024/8/26	16:10:22.0193	5.0967	5544.148	20944.559	5625	Delphinidae	whistles	MC
387	CESCAB_20240826_161752.flac	CESCAB_20240826_164752.flac	145805.657500029	145940.768199921	2024/8/26  16:17:57.6575	2024/8/26	16:48:12.7682	135.1107	8521.561	18685.832	9843.75	Physeter macrocephalus	clicks	MC
388	CESCAB_20240826_170252.flac	CESCAB_20240826_172522.flac	145981.406599998	146099.828500032	2024/8/26  17:02:53.4066	2024/8/26	17:25:51.8285	118.4219	6878.85	15195.072	8437.5	Physeter macrocephalus	clicks	MC
389	CESCAB_20240826_173252.flac	CESCAB_20240826_173252.flac	146103.64350009	146125.893899918	2024/8/26  17:32:55.6435	2024/8/26	17:33:17.8939	22.2504	2156.057	14887.064	7500	Delphinidae	whistles	MC
390	CESCAB_20240826_175522.flac	CESCAB_20240826_181022.flac	146190.608700037	146279.513700008	2024/8/26  17:55:22.6087	2024/8/26	18:10:51.5137	88.905	6878.85	14579.055	10781.25	Physeter macrocephalus	clicks	MC
391	CESCAB_20240826_181022.flac	CESCAB_20240826_181022.flac	146251.522399902	146263.534800053	2024/8/26  18:10:23.5224	2024/8/26	18:10:35.5348	12.0124	3593.429	16324.435	9843.75	Delphinidae	whistles	MC
392	CESCAB_20240826_181752.flac	CESCAB_20240826_182522.flac	146280.097800016	146312.68569994	2024/8/26  18:17:52.0978	2024/8/26	18:25:24.6857	32.5879	26796.715	44661.191	36562.5	Delphinidae	clicks	MC
393	CESCAB_20240826_181752.flac	CESCAB_20240826_181752.flac	146281.225500107	146283.664000034	2024/8/26  18:17:53.2255	2024/8/26	18:17:55.6640	2.4385	8624.23	19199.179	11718.75	Delphinidae	whistles	MC
394	CESCAB_20240826_182522.flac	CESCAB_20240826_182522.flac	146311.979199886	146324.751100063	2024/8/26  18:25:23.9792	2024/8/26	18:25:36.7511	12.7719	4722.793	20739.22	11718.75	Delphinidae	whistles	MC
395	CESCAB_20240826_182522.flac	CESCAB_20240826_182522.flac	146312.958600044	146335.36439991	2024/8/26  18:25:24.9586	2024/8/26	18:25:47.3644	22.4058	28850.103	43942.505	30937.5	Delphinidae	clicks	MC
396	CESCAB_20240826_185522.flac	CESCAB_20240826_191022.flac	146441.975500107	146519.413899899	2024/8/26  18:55:33.9755	2024/8/26	19:10:51.4139	77.4384	7802.875	15913.758	10781.25	Physeter macrocephalus	clicks	MC
397	CESCAB_20240826_194022.flac	CESCAB_20240826_194022.flac	146613.246900082	146636.199100018	2024/8/26  19:40:25.2469	2024/8/26	19:40:48.1991	22.9522	4414.784	13039.014	8906.25	Physeter macrocephalus	clicks	MC
398	CESCAB_20240826_194752.flac	CESCAB_20240826_200252.flac	146644.380599976	146701.972100019	2024/8/26  19:47:56.3806	2024/8/26	20:02:53.9721	57.5915	5657.564	10791.034	10781.25	Physeter macrocephalus	clicks	MC
399	CESCAB_20240826_204022.flac	CESCAB_20240826_204022.flac	146872.98300004	146879.909600019	2024/8/26  20:40:44.9830	2024/8/26	20:40:51.9096	6.9266	2242.991	14887.064	5156.25	Delphinidae	whistles	MC
400	CESCAB_20240826_204022.flac	CESCAB_20240826_210252.flac	146876.167399883	146960.747699976	2024/8/26  20:40:48.1674	2024/8/26	21:03:12.7477	84.5803	25359.343	42197.125	37031.25	Delphinidae	clicks	MC
401	CESCAB_20240826_205522.flac	CESCAB_20240826_205522.flac	146936.139199972	146939.427200079	2024/8/26  20:55:48.1392	2024/8/26	20:55:51.4272	3.288	7905.544	17761.807	10312.5	Delphinidae	whistles	MC
402	CESCAB_20240826_210252.flac	CESCAB_20240826_211752.flac	146953.290800095	147027.461699963	2024/8/26  21:03:05.2908	2024/8/26	21:18:19.4617	74.1709	7597.536	18069.815	10781.25	Physeter macrocephalus	clicks	MC
403	CESCAB_20240826_210252.flac	CESCAB_20240826_211752.flac	146961.318500042	147028.875	2024/8/26  21:03:13.3185	2024/8/26	21:18:20.8750	67.5565	29055.441	42710.472	32812.5	Delphinidae	whistles	MC
404	CESCAB_20240826_212522.flac	CESCAB_20240826_212522.flac	147053.3125	147058.131900072	2024/8/26  21:25:45.3125	2024/8/26	21:25:50.1319	4.8194	3388.09	22073.922	4218.75	Delphinidae	whistles	MC
405	CESCAB_20240826_213252.flac	CESCAB_20240826_220252.flac	147080.747600079	147203.199100018	2024/8/26  21:33:12.7476	2024/8/26	22:03:15.1991	122.4515	28028.747	42710.472	34218.75	Delphinidae	clicks	MC
406	CESCAB_20240826_215522.flac	CESCAB_20240826_215522.flac	147157.75909996	147159.338099957	2024/8/26  21:55:29.7591	2024/8/26	21:55:31.3381	1.579	6468.172	17967.146	16406.25	Delphinidae	whistles	MC
407	CESCAB_20240826_220252.flac	CESCAB_20240826_221022.flac	147203.438899994	147226.344399929	2024/8/26  22:03:15.4389	2024/8/26	22:10:38.3444	22.9055	29466.119	42607.803	42187.5	Delphinidae	clicks	MC
408	CESCAB_20240826_221752_glider_noise.flac	CESCAB_20240826_223252.flac	147262.532999992	147327.774499893	2024/8/26  22:18:14.5330	2024/8/26	22:33:19.7745	65.2415	28747.433	45174.538	33281.25	Delphinidae	clicks	MC
409	CESCAB_20240826_230252.flac	CESCAB_20240826_230252.flac	147420.129499912	147421.949100018	2024/8/26  23:02:52.1295	2024/8/26	23:02:53.9491	1.8196	5981.308	15835.076	13125	Delphinidae	whistles	MC
410	CESCAB_20240826_230252.flac	CESCAB_20240826_230252.flac	147445.77940011	147447.278399944	2024/8/26  23:03:17.7794	2024/8/26	23:03:19.2784	1.499	8521.561	18275.154	13125	Delphinidae	whistles	MC
411	CESCAB_20240826_231752.flac	CESCAB_20240826_231752.flac	147480.333499908	147509.730499983	2024/8/26  23:17:52.3335	2024/8/26	23:18:21.7305	29.397	4620.123	9753.593	5625	Physeter macrocephalus	clicks	MC
412	CESCAB_20240826_231752.flac	CESCAB_20240826_231752.flac	147494.071000099	147495.76699996	2024/8/26  23:18:06.0710	2024/8/26	23:18:07.7670	1.696	5338.809	14989.733	5625	Delphinidae	whistles	MC
413	CESCAB_20240826_231752.flac	CESCAB_20240826_231752.flac	147504.981800079	147506.451600075	2024/8/26  23:18:16.9818	2024/8/26	23:18:18.4516	1.4698	5544.148	15913.758	5625	Delphinidae	whistles	MC
414	CESCAB_20240826_232522.flac	CESCAB_20240826_232522.flac	147510.616699934	147536.692399979	2024/8/26  23:25:22.6167	2024/8/26	23:25:48.6924	26.0757	4106.776	7802.875	7500	Physeter macrocephalus	clicks	MC
415	CESCAB_20240827_001022.flac	CESCAB_20240827_002522.flac	147691.205699921	147770.121500015	2024/8/27  0:10:23.2057	2024/8/27	0:25:42.1215	78.9158	25359.343	42710.472	34687.5	Delphinidae	clicks	MC
416	CESCAB_20240827_001752.flac	CESCAB_20240827_001752.flac	147723.411099911	147724.372100115	2024/8/27  0:17:55.4111	2024/8/27	0:17:56.3721	0.961	6878.85	13655.031	7500	Delphinidae	whistles	MC
417	CESCAB_20240827_001752.flac	CESCAB_20240827_001752.flac	147737.986399889	147739.936800003	2024/8/27  0:18:09.9864	2024/8/27	0:18:11.9368	1.9504	5133.47	14271.047	5625	Delphinidae	whistles	MC
418	CESCAB_20240827_004022.flac	CESCAB_20240827_004022.flac	147828.555099964	147839.287800074	2024/8/27  0:40:40.5551	2024/8/27	0:40:51.2878	10.7327	5646.817	14476.386	8906.25	Delphinidae	whistles	MC
419	CESCAB_20240827_004752.flac	CESCAB_20240827_005522.flac	147840.172600031	147895.157099962	2024/8/27  0:47:52.1726	2024/8/27	0:55:47.1571	54.9845	5236.14	13860.37	12187.5	Physeter macrocephalus	clicks	MC
420	CESCAB_20240827_010252.flac	CESCAB_20240827_011752.flac	147900.364300013	147980.470999956	2024/8/27  1:02:52.3643	2024/8/27	1:18:12.4710	80.1067	30903.491	44661.191	33750	Delphinidae	clicks	MC
421	CESCAB_20240827_010252.flac	CESCAB_20240827_011752.flac	147901.43840003	147979.905699968	2024/8/27  1:02:53.4384	2024/8/27	1:18:11.9057	78.4673	7084.189	12012.32	8906.25	Physeter macrocephalus	clicks	MC
422	CESCAB_20240827_011752.flac	CESCAB_20240827_013252.flac	147981.138099909	148049.638999939	2024/8/27  1:18:13.1381	2024/8/27	1:33:21.6390	68.5009	27104.723	45277.207	31406.25	Delphinidae	clicks	MC
423	CESCAB_20240827_012522.flac	CESCAB_20240827_012522.flac	147997.645699978	147998.663300037	2024/8/27  1:25:29.6457	2024/8/27	1:25:30.6633	1.0176	6981.52	15913.758	11250	Delphinidae	whistles	MC
424	CESCAB_20240827_014022.flac	CESCAB_20240827_014022.flac	148053.319000006	148078.967099905	2024/8/27  1:40:25.3190	2024/8/27	1:40:50.9671	25.6481	29774.127	43018.48	32812.5	Delphinidae	clicks	MC
425	CESCAB_20240827_014022.flac	CESCAB_20240827_014752.flac	148057.276299953	148103.350399971	2024/8/27  1:40:29.2763	2024/8/27	1:48:15.3504	46.0741	7289.528	9958.932	9843.75	Physeter macrocephalus	clicks	MC
426	CESCAB_20240827_024022.flac	CESCAB_20240827_024752.flac	148290.984999895	148320.062700033	2024/8/27  2:40:22.9850	2024/8/27	2:47:52.0627	29.0777	28850.103	40349.076	30937.5	Delphinidae	clicks	MC
427	CESCAB_20240827_030252.flac	CESCAB_20240827_034022.flac	148380.089099884	148545.605499983	2024/8/27  3:02:52.0891	2024/8/27	3:40:37.6055	165.5164	7186.858	15605.749	8437.5	Physeter macrocephalus	clicks	MC
428	CESCAB_20240827_034022.flac	CESCAB_20240827_040252.flac	148546.38560009	148628.301399946	2024/8/27  3:40:38.3856	2024/8/27	4:03:00.3014	81.9158	9753.593	15297.741	13125	Physeter macrocephalus	clicks	MC
429	CESCAB_20240827_040252.flac	CESCAB_20240827_041752.flac	148628.685899973	148709.35800004	2024/8/27  4:03:00.6859	2024/8/27	4:18:21.3580	80.6721	6673.511	15503.08	12187.5	Physeter macrocephalus	clicks	MC
430	CESCAB_20240827_041022.flac	CESCAB_20240827_043252.flac	148653.560199976	148766.501199961	2024/8/27  4:10:25.5602	2024/8/27	4:33:18.5012	112.941	29568.789	44250.513	31875	Delphinidae	clicks	MC
431	CESCAB_20240827_045522.flac	CESCAB_20240827_045522.flac	148831.507100105	148859.027800083	2024/8/27  4:55:23.5071	2024/8/27	4:55:51.0278	27.5207	5954.825	11293.634	11250	Physeter macrocephalus	clicks	MC
432	CESCAB_20240827_050252.flac	CESCAB_20240827_050252.flac	148864.506200075	148889.606699944	2024/8/27  5:02:56.5062	2024/8/27	5:03:21.6067	25.1005	28131.417	39938.398	30937.5	Delphinidae	clicks	MC
433	CESCAB_20240827_051022.flac	CESCAB_20240827_051752.flac	148903.739900112	148948.513799906	2024/8/27  5:10:35.7399	2024/8/27	5:18:20.5138	44.7739	7597.536	10780.287	8437.5	Physeter macrocephalus	clicks	MC
434	CESCAB_20240827_051752.flac	CESCAB_20240827_052522.flac	148921.547699928	148951.340399981	2024/8/27  5:17:53.5477	2024/8/27	5:25:23.3404	29.7927	31724.846	41478.439	34218.75	Delphinidae	clicks	MC
435	CESCAB_20240827_052522.flac	CESCAB_20240827_054022.flac	148951.72480011	149031.944700003	2024/8/27  5:25:23.7248	2024/8/27	5:40:43.9447	80.2199	30800.821	40246.407	30937.5	Delphinidae	clicks	MC
436	CESCAB_20240827_063252.flac	CESCAB_20240827_064022.flac	149221.456199884	149273.927099943	2024/8/27  6:32:53.4562	2024/8/27	6:40:45.9271	52.4709	7700.205	13244.353	9843.75	Physeter macrocephalus	clicks	MC
437	CESCAB_20240827_072522.flac	CESCAB_20240827_072522.flac	149430.324700117	149459.20720005	2024/8/27  7:25:22.3247	2024/8/27	7:25:51.2072	28.8825	8726.899	15195.072	12656.25	Physeter macrocephalus	clicks	MC
438	CESCAB_20240827_075522.flac	CESCAB_20240827_082522.flac	149550.383100033	149699.776299953	2024/8/27  7:55:22.3831	2024/8/27	8:25:51.7763	149.3932	11806.982	20225.873	12187.5	Physeter macrocephalus	clicks	MC
439	CESCAB_20240827_084752.flac	CESCAB_20240827_090252.flac	149775.970999956	149830.638099909	2024/8/27  8:48:07.9710	2024/8/27	9:03:02.6381	54.6671	7494.867	17659.138	10781.25	Physeter macrocephalus	clicks	MC
440	CESCAB_20240827_090252.flac	CESCAB_20240827_091022.flac	149838.597899914	149875.683399916	2024/8/27  9:03:10.5979	2024/8/27	9:10:47.6834	37.0855	10882.957	14681.725	11250	Physeter macrocephalus	clicks	MC
441	CESCAB_20240827_095522.flac	CESCAB_20240827_095522.flac	150032.368299961	150049.437400103	2024/8/27  9:55:24.3683	2024/8/27	9:55:41.4374	17.0691	5749.487	15708.419	13125	Delphinidae	whistles	MC
442	CESCAB_20240827_100252.flac	CESCAB_20240827_101022.flac	150064.676599979	150102.215300083	2024/8/27  10:02:56.6766	2024/8/27	10:10:34.2153	37.5387	8008.214	14476.386	8437.5	Delphinidae	whistles	MC
443	CESCAB_20240827_104752.flac	CESCAB_20240827_111752.flac	150241.110500097	150379.321099997	2024/8/27  10:47:53.1105	2024/8/27	11:18:11.3211	138.2106	2669.405	17556.468	5625	Physeter macrocephalus	clicks	MC
444	CESCAB_20240827_213252.flac	CESCAB_20240827_215522.flac	152822.549499989	152938.825900078	2024/8/27  21:32:54.5495	2024/8/27	21:55:50.8259	116.2764	29568.789	41478.439	32343.75	Delphinidae	clicks	MC
445	CESCAB_20240827_222522.flac	CESCAB_20240827_222522.flac	153056.105999947	153056.628900051	2024/8/27  22:25:48.1060	2024/8/27	22:25:48.6289	0.5229	4312.115	8726.899	4687.5	Delphinidae	whistles	MC
446	CESCAB_20240828_001022.flac	CESCAB_20240828_004022.flac	153453.872400045	153599.712599993	2024/8/28  0:10:25.8724	2024/8/28	0:40:51.7126	145.8402	27823.409	44353.183	44062.5	Delphinidae	clicks	MC
447	CESCAB_20240828_004752.flac	CESCAB_20240828_010252.flac	153603.435199976	153687.273200035	2024/8/28  0:47:55.4352	2024/8/28	1:03:19.2732	83.838	31622.177	43942.505	41718.75	Delphinidae	clicks	MC
448	CESCAB_20240828_005522.flac	CESCAB_20240828_005522.flac	153635.991600037	153640.598999977	2024/8/28  0:55:27.9916	2024/8/28	0:55:32.5990	4.6074	6468.172	18993.84	17812.5	Delphinidae	whistles	MC
449	CESCAB_20240828_005522.flac	CESCAB_20240828_010252.flac	153654.421200037	153660.074500084	2024/8/28  0:55:46.4212	2024/8/28	1:02:52.0745	5.6533	2874.743	22689.938	3281.25	Delphinidae	whistles	MC
450	CESCAB_20240828_010252.flac	CESCAB_20240828_010252.flac	153676.971600056	153678.752399921	2024/8/28  1:03:08.9716	2024/8/28	1:03:10.7524	1.7808	5544.148	17659.138	15000	Delphinidae	whistles	MC
451	CESCAB_20240828_014022.flac	CESCAB_20240828_014022.flac	153810.548300028	153839.775700092	2024/8/28  1:40:22.5483	2024/8/28	1:40:51.7757	29.2274	23819.302	38398.357	36093.75	Delphinidae	clicks	MC
452	CESCAB_20240828_093252_surface_glider_noise.flac	CESCAB_20240828_093252_surface_glider_noise.flac	155715.314599991	155719.441499949	2024/8/28  9:33:07.3146	2024/8/28	9:33:11.4415	4.1269	7802.875	16940.452	7968.75	Delphinidae	whistles	MC
453	CESCAB_20240828_095522.flac	CESCAB_20240828_095522.flac	155805.133899927	155808.130199909	2024/8/28  9:55:37.1339	2024/8/28	9:55:40.1302	2.9963	7802.875	16221.766	15000	Delphinidae	whistles	MC
454	CESCAB_20240828_111022.flac	CESCAB_20240828_111022.flac	156112.047100067	156112.972800016	2024/8/28  11:10:44.0471	2024/8/28	11:10:44.9728	0.9257	5852.156	13963.039	6093.75	Delphinidae	whistles	MC
455	CESCAB_20240828_164752.flac	CESCAB_20240828_164752.flac	157440.214600086	157463.019999981	2024/8/28  16:47:52.2146	2024/8/28	16:48:15.0200	22.8054	7289.528	15503.08	7500	Delphinidae	whistles	MC
456	CESCAB_20240828_170252.flac	CESCAB_20240828_170252.flac	157500.706599951	157529.724999905	2024/8/28  17:02:52.7066	2024/8/28	17:03:21.7250	29.0184	20123.203	32238.193	23437.5	Delphinidae	clicks	MC
457	CESCAB_20240828_171752.flac	CESCAB_20240828_171752.flac	157585.890300035	157587.077500105	2024/8/28  17:18:17.8903	2024/8/28	17:18:19.0775	1.1872	7392.197	19404.517	14531.25	Delphinidae	whistles	MC
458	CESCAB_20240828_172522.flac	CESCAB_20240828_172522.flac	157616.368900061	157617.372400045	2024/8/28  17:25:48.3689	2024/8/28	17:25:49.3724	1.0035	7084.189	18480.493	15000	Delphinidae	whistles	MC
459	CESCAB_20240828_180252.flac	CESCAB_20240828_180252.flac	157742.587599993	157743.131700039	2024/8/28  18:02:54.5876	2024/8/28	18:02:55.1317	0.5441	6981.52	17556.468	7031.25	Delphinidae	whistles	MC
460	CESCAB_20240828_191752.flac	CESCAB_20240828_192522.flac	158040.299499989	158094.446500063	2024/8/28  19:17:52.2995	2024/8/28	19:25:46.4465	54.147	25154.004	41991.786	34687.5	Delphinidae	clicks	MC
461	CESCAB_20240828_220252.flac	CESCAB_20240828_220252.flac	158707.0006001	158710.166399956	2024/8/28  22:02:59.0006	2024/8/28	22:03:02.1664	3.1658	6776.181	15297.741	14531.25	Delphinidae	whistles	MC
462	CESCAB_20240828_222522.flac	CESCAB_20240828_222522.flac	158790.346100092	158818.754300117	2024/8/28  22:25:22.3461	2024/8/28	22:25:50.7543	28.4082	5544.148	20225.873	10312.5	Delphinidae	whistles	MC
463	CESCAB_20240828_223252.flac	CESCAB_20240828_225522.flac	158821.58100009	158939.013200045	2024/8/28  22:32:53.5810	2024/8/28	22:55:51.0132	117.4322	20636.55	32443.532	31406.25	Delphinidae	clicks	MC
464	CESCAB_20240828_225522.flac	CESCAB_20240828_225522.flac	158931.720099926	158937.476399899	2024/8/28  22:55:43.7201	2024/8/28	22:55:49.4764	5.7563	5030.801	14989.733	6093.75	Delphinidae	whistles	MC
465	CESCAB_20240828_230252.flac	CESCAB_20240828_231022.flac	158958.388799906	158976.605799913	2024/8/28  23:03:10.3888	2024/8/28	23:10:28.6058	18.217	5441.478	13244.353	7500	Delphinidae	whistles	MC
466	CESCAB_20240828_231022.flac	CESCAB_20240828_233252.flac	158995.010900021	159082.828700066	2024/8/28  23:10:47.0109	2024/8/28	23:33:14.8287	87.8178	25359.343	41170.431	33281.25	Delphinidae	clicks	MC
467	CESCAB_20240828_231752.flac	CESCAB_20240828_232522.flac	159013.769900084	159053.200099945	2024/8/28  23:18:05.7699	2024/8/28	23:25:45.2001	39.4302	4928.131	14579.055	7968.75	Delphinidae	whistles	MC
468	CESCAB_20240828_234022.flac	CESCAB_20240828_234752.flac	159108.656399965	159128.443900108	2024/8/28  23:40:40.6564	2024/8/28	23:48:00.4439	19.7875	22689.938	43839.836	26250	Delphinidae	clicks	MC
469	CESCAB_20240829_001022.flac	CESCAB_20240829_001022.flac	159216.139600039	159216.83920002	2024/8/29  0:10:28.1396	2024/8/29	0:10:28.8392	0.6996	6878.85	14373.717	11250	Delphinidae	whistles	MC
470	CESCAB_20240829_042522.flac	CESCAB_20240829_043252.flac	160242.43659997	160273.4368999	2024/8/29  4:25:34.4366	2024/8/29	4:33:05.4369	31.0003	25770.021	45995.893	33750	Delphinidae	clicks	MC
471	CESCAB_20240829_044752.flac	CESCAB_20240829_044752.flac	160336.808099985	160338.726900101	2024/8/29  4:48:08.8081	2024/8/29	4:48:10.7269	1.9188	7186.858	17556.468	15000	Delphinidae	whistles	MC
472	CESCAB_20240829_071022.flac	CESCAB_20240829_071022.flac	160902.748800039	160913.441999912	2024/8/29  7:10:34.7488	2024/8/29	7:10:45.4420	10.6932	5544.148	16529.774	6093.75	Delphinidae	whistles	MC
473	CESCAB_20240829_071752.flac	CESCAB_20240829_071752.flac	160932.80430007	160939.990999937	2024/8/29  7:18:04.8043	2024/8/29	7:18:11.9910	7.1867	6468.172	15811.088	6562.5	Delphinidae	whistles	MC
474	CESCAB_20240829_072522.flac	CESCAB_20240829_072522.flac	160953.537699938	160958.512500048	2024/8/29  7:25:25.5377	2024/8/29	7:25:30.5125	4.9748	4209.446	15092.402	6093.75	Delphinidae	whistles	MC
475	CESCAB_20240829_072522.flac	CESCAB_20240829_072522.flac	160973.412800074	160974.585799932	2024/8/29  7:25:45.4128	2024/8/29	7:25:46.5858	1.173	3490.76	16632.444	5625	Delphinidae	whistles	MC
476	CESCAB_20240829_073252.flac	CESCAB_20240829_073252.flac	160989.776200056	160991.235300064	2024/8/29  7:33:01.7762	2024/8/29	7:33:03.2353	1.4591	3593.429	9548.255	4218.75	Delphinidae	whistles	MC
477	CESCAB_20240829_084022.flac	CESCAB_20240829_084022.flac	161252.135200024	161273.888299942	2024/8/29  8:40:24.1352	2024/8/29	8:40:45.8883	21.7531	2258.727	13860.37	2343.75	Delphinidae	whistles	MC
478	CESCAB_20240829_084752.flac	CESCAB_20240829_084752.flac	161288.247699976	161293.654200077	2024/8/29  8:48:00.2477	2024/8/29	8:48:05.6542	5.4065	4209.446	21663.244	7031.25	Delphinidae	whistles	MC
479	CESCAB_20240829_092522.flac	CESCAB_20240829_092522.flac	161435.902699947	161457.330600023	2024/8/29  9:25:27.9027	2024/8/29	9:25:49.3306	21.4279	8932.238	21457.906	10312.5	Delphinidae	whistles	MC
480	CESCAB_20240829_101752.flac	CESCAB_20240829_101752.flac	161642.236099958	161643.855000019	2024/8/29  10:17:54.2361	2024/8/29	10:17:55.8550	1.6189	8110.883	17659.138	17343.75	Delphinidae	whistles	MC
481	CESCAB_20240829_111022.flac	CESCAB_20240829_111752.flac	161856.282099962	161895.596199989	2024/8/29  11:10:28.2821	2024/8/29	11:18:07.5962	39.3141	5030.801	14681.725	5156.25	Delphinidae	whistles	MC
482	CESCAB_20240829_112522.flac	CESCAB_20240829_112522.flac	161910.193399906	161923.944999933	2024/8/29  11:25:22.1934	2024/8/29	11:25:35.9450	13.7516	5441.478	15605.749	5625	Delphinidae	whistles	MC
