Selection	Begin File	End File	Begin Time (s)	End Time (s)	Begin Date Time	Delta Time (s)	Low Freq (Hz)	High Freq (Hz)	Peak Freq (Hz)	End Date	End Clock Time	Species	Signal Type	annotator
373	CESCAB_20240814_184752.flac	CESCAB_20240814_184752.flac	77289.130916246	77290.847722029	2024-08-14 18:48:01	1.7168	4231.738	23939.394	10312.5	2024-08-14	18:48:02	Delphinidae	whistles	GJ
374	CESCAB_20240814_184752.flac	CESCAB_20240814_184752.flac	77292.224301417	77293.9411072	2024-08-14 18:48:04	1.7168	4231.738	23939.394	10312.5	2024-08-14	18:48:05	Delphinidae	whistles	GJ
375	CESCAB_20240814_184752.flac	CESCAB_20240814_184752.flac	77301.79628572	77303.513091503	2024-08-14 18:48:13	1.7168	4231.738	23939.394	10312.5	2024-08-14	18:48:15	Delphinidae	whistles	GJ
376	CESCAB_20240814_185522.flac	CESCAB_20240814_190252.flac	77318.166128116	77358.064788691	2024-08-14 18:55:30	39.8987	0	31349.562	0	2024-08-14	19:03:10	Physeter macrocephalus	clicks	GJ
377	CESCAB_20240814_193252.flac	CESCAB_20240814_194022.flac	77460.235655264	77519.665408328	2024-08-14 19:32:52	59.4298	0	39478.827	937.5	2024-08-14	19:40:51	Physeter macrocephalus	clicks	GJ
378	CESCAB_20240814_195522.flac	CESCAB_20240814_201752_surface.flac	77550.267532059	77669.664192292	2024-08-14 19:55:22	119.3967	0	35947.497	468.75	2024-08-14	20:18:21	Physeter macrocephalus	clicks	GJ
379	CESCAB_20240814_201022.flac	CESCAB_20240814_203252.flac	77614.180851481	77711.730812847	2024-08-14 20:10:26	97.55	10562.347	115599.022	21093.75	2024-08-14	20:33:03	Delphinidae	clicks	GJ
380	CESCAB_20240814_204022.flac	CESCAB_20240814_210252.flac	77730.448538013	77848.977566704	2024-08-14 20:40:22	118.529	0	35111.509	0	2024-08-14	21:03:20	Physeter macrocephalus	clicks	GJ
381	CESCAB_20240814_204752.flac	CESCAB_20240814_204752.flac	77760.469005067	77789.577548397	2024-08-14 20:47:52	29.1085	19227.731	120000	26250	2024-08-14	20:48:21	Delphinidae	clicks	GJ
382	CESCAB_20240814_211752.flac	CESCAB_20240814_211752.flac	77883.154362095	77884.871167878	2024-08-14 21:17:55	1.7168	4231.738	23939.394	4687.5	2024-08-14	21:17:56	Delphinidae	whistles	GJ
383	CESCAB_20240814_212522.flac	CESCAB_20240814_213252.flac	77910.344505107	77957.011121534	2024-08-14 21:25:22	46.6666	0	25418.719	0	2024-08-14	21:33:09	Physeter macrocephalus	clicks	GJ
384	CESCAB_20240814_212522.flac	CESCAB_20240814_212522.flac	77910.703944881	77939.55225032	2024-08-14 21:25:22	28.8483	19507.389	93990.148	25312.5	2024-08-14	21:25:51	Delphinidae	clicks	GJ
385	CESCAB_20240815_041022.flac	CESCAB_20240815_041022.flac	79545.619833988	79548.488783087	2024-08-15 04:10:37	2.8689	4694.377	19951.1	5625	2024-08-15	04:10:40	Delphinidae	whistles	GJ
386	CESCAB_20240815_054752_surface_glider_noise.flac	CESCAB_20240815_060252.flac	79940.985831378	80009.362451589	2024-08-15 05:48:12	68.3766	17980.456	106319.218	25781.25	2024-08-15	06:03:21	Delphinidae	clicks	GJ
387	CESCAB_20240815_061022.flac	CESCAB_20240815_061022.flac	80010.396656024	80039.672089601	2024-08-15 06:10:22	29.2754	21181.781	117654.723	36562.5	2024-08-15	06:10:51	Delphinidae	clicks	GJ
388	CESCAB_20240815_062522.flac	CESCAB_20240815_064022.flac	80070.27268631	80142.548959438	2024-08-15 06:25:22	72.2763	18371.336	116091.205	30000	2024-08-15	06:40:34	Delphinidae	clicks	GJ
389	CESCAB_20240815_082522.flac	CESCAB_20240815_082522.flac	80552.476493629	80568.468228426	2024-08-15 08:25:24	15.9917	16807.818	103973.941	28125	2024-08-15	08:25:40	Delphinidae	clicks	GJ
390	CESCAB_20240815_144022.flac	CESCAB_20240815_144022.flac	82059.13813417	82063.06965701	2024-08-15 14:40:31	3.9315	3814.181	23471.883	4218.75	2024-08-15	14:40:35	Delphinidae	whistles	GJ
391	CESCAB_20240815_144752.flac	CESCAB_20240815_144752.flac	82092.07792013	82105.572606636	2024-08-15 14:48:04	13.4947	3227.384	20831.296	4218.75	2024-08-15	14:48:17	Delphinidae	whistles	GJ
392	CESCAB_20240815_160252.flac	CESCAB_20240815_160252.flac	82390.519480032	82393.016528323	2024-08-15 16:03:02	2.497	5574.572	17897.311	6093.75	2024-08-15	16:03:05	Delphinidae	whistles	GJ
393	CESCAB_20240815_161022.flac	CESCAB_20240815_161022.flac	82410.230222922	82439.025971293	2024-08-15 16:10:22	28.7957	3814.181	19657.702	6093.75	2024-08-15	16:10:51	Delphinidae	whistles	GJ
394	CESCAB_20240816_081022.flac	CESCAB_20240816_081022.flac	86250.940494011	86252.657299794	2024-08-16 08:10:22	1.7168	4231.738	23939.394	6562.5	2024-08-16	08:10:24	Delphinidae	whistles	GJ
395	CESCAB_20240816_081022.flac	CESCAB_20240816_081022.flac	86258.119482238	86259.836288021	2024-08-16 08:10:30	1.7168	4231.738	23939.394	6562.5	2024-08-16	08:10:31	Delphinidae	whistles	GJ
396	CESCAB_20240816_081752.flac	CESCAB_20240816_081752.flac	86281.359833173	86283.076638956	2024-08-16 08:17:53	1.7168	3939.979	23647.635	4218.75	2024-08-16	08:17:55	Delphinidae	whistles	GJ
397	CESCAB_20240816_101752.flac	CESCAB_20240816_101752.flac	86765.36599739	86766.880164971	2024-08-16 10:17:57	1.5142	4107.579	20831.296	4218.75	2024-08-16	10:17:58	Delphinidae	whistles	GJ
398	CESCAB_20240816_102522.flac	CESCAB_20240816_102522.flac	86791.186539288	86804.973433573	2024-08-16 10:25:23	13.7869	0	18777.506	0	2024-08-16	10:25:36	Physeter macrocephalus	clicks	GJ
399	CESCAB_20240816_112522.flac	CESCAB_20240816_112522.flac	87031.636418508	87059.651982322	2024-08-16 11:25:23	28.0156	0	20689.655	0	2024-08-16	11:25:51	Physeter macrocephalus	clicks	GJ
400	CESCAB_20240816_114022.flac	CESCAB_20240816_114022.flac	87090.819297064	87119.301786941	2024-08-16 11:40:22	28.4825	0	28965.517	0	2024-08-16	11:40:51	Physeter macrocephalus	clicks	GJ
401	CESCAB_20240816_124022.flac	CESCAB_20240816_124022.flac	87330.239079092	87358.902005746	2024-08-16 12:40:22	28.6629	0	20244.499	0	2024-08-16	12:40:50	Physeter macrocephalus	clicks	GJ
402	CESCAB_20240816_125522.flac	CESCAB_20240816_125522.flac	87391.829247501	87414.116731712	2024-08-16 12:55:23	22.2875	0	20244.499	468.75	2024-08-16	12:55:46	Physeter macrocephalus	clicks	GJ
403	CESCAB_20240816_133252.flac	CESCAB_20240816_140252.flac	87546.310297599	87683.775469709	2024-08-16 13:32:58	137.4652	0	27192.118	937.5	2024-08-16	14:03:15	Physeter macrocephalus	clicks	GJ
404	CESCAB_20240816_144022.flac	CESCAB_20240816_144752.flac	87818.201681139	87869.651982322	2024-08-16 14:40:30	51.4503	0	23645.32	0	2024-08-16	14:48:21	Physeter macrocephalus	clicks	GJ
405	CESCAB_20240816_151022.flac	CESCAB_20240816_152522.flac	87932.047115245	88018.785013361	2024-08-16 15:10:24	86.7379	0	28735.418	1875	2024-08-16	15:25:50	Physeter macrocephalus	clicks	GJ
406	CESCAB_20240816_154022.flac	CESCAB_20240816_154752.flac	88063.253724407	88109.401305714	2024-08-16 15:40:35	46.1476	0	27752.443	0	2024-08-16	15:48:21	Physeter macrocephalus	clicks	GJ
407	CESCAB_20240816_161022.flac	CESCAB_20240816_163252.flac	88176.984278008	88288.97201495	2024-08-16 16:10:28	111.9877	0	27192.118	468.75	2024-08-16	16:33:20	Physeter macrocephalus	clicks	GJ
408	CESCAB_20240816_161022.flac	CESCAB_20240816_161022.flac	88178.171280633	88186.193712375	2024-08-16 16:10:30	8.0224	3517.915	17589.577	5625	2024-08-16	16:10:38	Delphinidae	whistles	GJ
409	CESCAB_20240816_204752.flac	CESCAB_20240816_204752.flac	89284.382406466	89304.067857621	2024-08-16 20:47:56	19.6855	15256.724	67481.663	27187.5	2024-08-16	20:48:16	Delphinidae	clicks	GJ
410	CESCAB_20240816_204752.flac	CESCAB_20240816_204752.flac	89292.3467493	89294.262699698	2024-08-16 20:48:04	1.916	4987.775	22591.687	22500	2024-08-16	20:48:06	Delphinidae	whistles	GJ
411	CESCAB_20240817_014752.flac	CESCAB_20240817_015522.flac	90487.136952236	90539.827081308	2024-08-17 01:47:59	52.6901	0	23054.187	937.5	2024-08-17	01:55:51	Physeter macrocephalus	clicks	GJ
412	CESCAB_20240817_061022.flac	CESCAB_20240817_061022.flac	91530.989913939	91544.888382217	2024-08-17 06:10:22	13.8985	0	23843.648	468.75	2024-08-17	06:10:36	Physeter macrocephalus	clicks	GJ
413	CESCAB_20240817_061752.flac	CESCAB_20240817_061752.flac	91569.327578252	91584.203610621	2024-08-17 06:18:01	14.876	0	28534.202	0	2024-08-17	06:18:16	Physeter macrocephalus	clicks	GJ
414	CESCAB_20240817_064022.flac	CESCAB_20240817_070252.flac	91650.218174324	91769.821482072	2024-08-17 06:40:22	119.6033	0	27783.251	0	2024-08-17	07:03:21	Physeter macrocephalus	clicks	GJ
415	CESCAB_20240817_071752.flac	CESCAB_20240817_074752.flac	91807.232725915	91949.503389146	2024-08-17 07:17:59	142.2707	0	48472.906	11718.75	2024-08-17	07:48:21	Physeter macrocephalus	clicks	GJ
416	CESCAB_20240817_081752.flac	CESCAB_20240817_084022.flac	92040.495607863	92152.142136405	2024-08-17 08:17:52	111.6465	0	45517.241	937.5	2024-08-17	08:40:44	Physeter macrocephalus	clicks	GJ
417	CESCAB_20240817_090252.flac	CESCAB_20240817_090252.flac	92220.975667075	92248.602584332	2024-08-17 09:02:52	27.6269	0	31393.643	0	2024-08-17	09:03:20	Physeter macrocephalus	clicks	GJ
418	CESCAB_20240818_010252.flac	CESCAB_20240818_011752.flac	96060.168763155	96149.373542168	2024-08-18 01:02:52	89.2048	5911.33	119408.867	39375	2024-08-18	01:18:21	Delphinidae	clicks	GJ
419	CESCAB_20240818_012522_glider_noise.flac	CESCAB_20240818_014022.flac	96160.743081193	96238.874132094	2024-08-18 01:25:32	78.1311	10049.261	120000	10312.5	2024-08-18	01:40:50	Delphinidae	clicks	GJ
420	CESCAB_20240818_052522.flac	CESCAB_20240818_052522.flac	97111.12417655	97136.891450387	2024-08-18 05:25:23	25.7673	14187.192	71527.094	41250	2024-08-18	05:25:48	Delphinidae	clicks	GJ
421	CESCAB_20240818_073252.flac	CESCAB_20240818_073252.flac	97620.814638479	97624.90554738	2024-08-18 07:32:52	4.0909	3227.384	15843.521	6093.75	2024-08-18	07:32:56	Delphinidae	whistles	GJ
422	CESCAB_20240818_092522_surface.flac	CESCAB_20240818_092522_surface.flac	98075.763047678	98099.693008435	2024-08-18 09:25:27	23.93	12413.793	111724.138	14062.5	2024-08-18	09:25:51	Delphinidae	clicks	GJ
423	CESCAB_20240818_092522_surface.flac	CESCAB_20240818_092522_surface.flac	98089.496084273	98091.212890056	2024-08-18 09:25:41	1.7168	4231.738	23939.394	5156.25	2024-08-18	09:25:43	Delphinidae	whistles	GJ
424	CESCAB_20240818_094022.flac	CESCAB_20240818_094022.flac	98141.443045356	98143.65942117	2024-08-18 09:40:33	2.2164	5019.178	29820.532	5156.25	2024-08-18	09:40:35	Delphinidae	whistles	GJ
425	CESCAB_20240818_094022.flac	CESCAB_20240818_094022.flac	98147.936244326	98157.446279304	2024-08-18 09:40:39	9.51	13496.333	70122.249	33750	2024-08-18	09:40:49	Delphinidae	clicks	GJ
426	CESCAB_20240818_094022.flac	CESCAB_20240818_094022.flac	98148.755087082	98151.627108623	2024-08-18 09:40:40	2.872	4645.295	29596.33	4687.5	2024-08-18	09:40:43	Delphinidae	whistles	GJ
427	CESCAB_20240818_154752.flac	CESCAB_20240818_154752.flac	99625.360091888	99628.654070484	2024-08-18 15:48:17	3.294	5867.971	25819.071	6093.75	2024-08-18	15:48:20	Delphinidae	whistles	GJ
428	CESCAB_20240818_161752.flac	CESCAB_20240818_163252.flac	99720.393397531	99798.073535645	2024-08-18 16:17:52	77.6801	16551.724	99183.028	32812.5	2024-08-18	16:33:10	Delphinidae	clicks	GJ
429	CESCAB_20240818_164022.flac	CESCAB_20240818_164022.flac	99837.680045944	99839.805193425	2024-08-18 16:40:49	2.1251	4400.978	14376.528	9375	2024-08-18	16:40:51	Delphinidae	whistles	GJ
430	CESCAB_20240818_172522.flac	CESCAB_20240818_174752_surface.flac	99999.411619574	100108.41043764	2024-08-18 17:25:31	108.9988	15635.179	103448.276	39375	2024-08-18	17:48:20	Delphinidae	clicks	GJ
431	CESCAB_20240819_033252.flac	CESCAB_20240819_035522.flac	102421.437237527	102539.361675015	2024-08-19 03:32:53	117.9244	12508.143	111133.005	38906.25	2024-08-19	03:55:51	Delphinidae	clicks	GJ
432	CESCAB_20240819_034752.flac	CESCAB_20240819_034752.flac	102481.427907827	102483.494128845	2024-08-19 03:47:53	2.0662	8215.159	23471.883	15468.75	2024-08-19	03:47:55	Delphinidae	whistles	GJ
433	CESCAB_20240819_034752.flac	CESCAB_20240819_034752.flac	102498.208190289	102501.183396763	2024-08-19 03:48:10	2.9752	9095.355	31100.244	15000	2024-08-19	03:48:13	Delphinidae	whistles	GJ
434	CESCAB_20240819_041022.flac	CESCAB_20240819_041022.flac	102579.412517283	102581.129323066	2024-08-19 04:10:31	1.7168	3521.985	23229.641	4218.75	2024-08-19	04:10:33	Delphinidae	whistles	GJ
435	CESCAB_20240819_041022.flac	CESCAB_20240819_041022.flac	102585.861933536	102587.578739319	2024-08-19 04:10:37	1.7168	3521.985	23229.641	4218.75	2024-08-19	04:10:39	Delphinidae	whistles	GJ
436	CESCAB_20240819_041752.flac	CESCAB_20240819_041752.flac	102600.217071892	102601.933877675	2024-08-19 04:17:52	1.7168	3939.979	23647.635	6093.75	2024-08-19	04:17:53	Delphinidae	whistles	GJ
437	CESCAB_20240819_041752.flac	CESCAB_20240819_041752.flac	102601.09544301	102629.466161885	2024-08-19 04:17:53	28.3707	19543.974	78175.896	37031.25	2024-08-19	04:18:21	Delphinidae	clicks	GJ
438	CESCAB_20240819_041752.flac	CESCAB_20240819_041752.flac	102602.318239178	102604.035044961	2024-08-19 04:17:54	1.7168	4231.738	23939.394	6093.75	2024-08-19	04:17:56	Delphinidae	whistles	GJ
439	CESCAB_20240819_041752.flac	CESCAB_20240819_041752.flac	102605.411624349	102607.128430132	2024-08-19 04:17:57	1.7168	4231.738	23939.394	6093.75	2024-08-19	04:17:59	Delphinidae	whistles	GJ
440	CESCAB_20240819_041752.flac	CESCAB_20240819_041752.flac	102607.483608756	102609.200414539	2024-08-19 04:17:59	1.7168	5193.962	24901.618	6093.75	2024-08-19	04:18:01	Delphinidae	whistles	GJ
441	CESCAB_20240819_041752.flac	CESCAB_20240819_041752.flac	102610.080884985	102611.797690768	2024-08-19 04:18:02	1.7168	3939.979	23647.635	6093.75	2024-08-19	04:18:03	Delphinidae	whistles	GJ
442	CESCAB_20240819_041752.flac	CESCAB_20240819_041752.flac	102612.736526971	102614.453332754	2024-08-19 04:18:04	1.7168	4231.738	23939.394	6093.75	2024-08-19	04:18:06	Delphinidae	whistles	GJ
443	CESCAB_20240819_041752.flac	CESCAB_20240819_041752.flac	102615.246254563	102616.963060346	2024-08-19 04:18:07	1.7168	4231.738	23939.394	6093.75	2024-08-19	04:18:08	Delphinidae	whistles	GJ
444	CESCAB_20240819_041752.flac	CESCAB_20240819_041752.flac	102618.806565797	102620.52337158	2024-08-19 04:18:10	1.7168	4231.738	23939.394	6093.75	2024-08-19	04:18:12	Delphinidae	whistles	GJ
445	CESCAB_20240819_041752.flac	CESCAB_20240819_041752.flac	102624.9086256	102626.625431383	2024-08-19 04:18:16	1.7168	3521.985	23229.641	6093.75	2024-08-19	04:18:18	Delphinidae	whistles	GJ
446	CESCAB_20240819_042522.flac	CESCAB_20240819_044022.flac	102632.443919604	102719.415580276	2024-08-19 04:25:24	86.9717	15047.79	107586.207	32812.5	2024-08-19	04:40:51	Delphinidae	clicks	GJ
447	CESCAB_20240819_154022.flac	CESCAB_20240819_154022.flac	105350.259737933	105352.650528849	2024-08-19 15:40:42	2.3908	4400.978	19657.702	4687.5	2024-08-19	15:40:44	Delphinidae	whistles	GJ
448	CESCAB_20240819_165522.flac	CESCAB_20240819_171022.flac	105634.168860828	105717.631894689	2024-08-19 16:55:26	83.463	11822.66	115862.069	36562.5	2024-08-19	17:10:49	Delphinidae	clicks	GJ
449	CESCAB_20240819_194022.flac	CESCAB_20240819_194022.flac	106318.211332814	106319.858322112	2024-08-19 19:40:50	1.647	6454.768	21711.491	17343.75	2024-08-19	19:40:51	Delphinidae	whistles	GJ
450	CESCAB_20240819_214752.flac	CESCAB_20240819_215522.flac	106813.058238149	106848.620487003	2024-08-19 21:48:05	35.5622	23843.648	82866.45	45937.5	2024-08-19	21:55:40	Delphinidae	clicks	GJ
451	CESCAB_20240819_221752.flac	CESCAB_20240819_221752.flac	106921.95096286	106949.032674546	2024-08-19 22:17:53	27.0817	18325.123	90443.35	28593.75	2024-08-19	22:18:21	Delphinidae	clicks	GJ
452	CESCAB_20240819_221752.flac	CESCAB_20240819_221752.flac	106926.238446646	106927.955252429	2024-08-19 22:17:58	1.7168	2685.997	22393.653	2812.5	2024-08-19	22:17:59	Delphinidae	whistles	GJ
453	CESCAB_20240819_224022.flac	CESCAB_20240819_224752.flac	107011.484035546	107069.036598281	2024-08-19 22:40:23	57.5526	14211.801	63713.355	31875	2024-08-19	22:48:21	Delphinidae	clicks	GJ
454	CESCAB_20240820_000252.flac	CESCAB_20240820_001022.flac	107352.86487607	107399.933194695	2024-08-20 00:03:04	47.0683	16807.818	113497.537	41250	2024-08-20	00:10:51	Delphinidae	clicks	GJ
455	CESCAB_20240820_032522.flac	CESCAB_20240820_032522.flac	108150.064982349	108151.781788132	2024-08-20 03:25:22	1.7168	3151.098	22858.754	9375	2024-08-20	03:25:23	Delphinidae	whistles	GJ
456	CESCAB_20240820_032522.flac	CESCAB_20240820_032522.flac	108152.361688546	108153.612164259	2024-08-20 03:25:24	1.2505	3446.665	23154.321	9375	2024-08-20	03:25:25	Delphinidae	whistles	GJ
457	CESCAB_20240820_032522.flac	CESCAB_20240820_032522.flac	108153.523447105	108154.674887957	2024-08-20 03:25:25	1.1514	2855.532	22563.188	9375	2024-08-20	03:25:26	Delphinidae	whistles	GJ
458	CESCAB_20240820_032522.flac	CESCAB_20240820_032522.flac	108154.65323589	108155.612782531	2024-08-20 03:25:26	0.9595	2559.965	22267.621	12187.5	2024-08-20	03:25:27	Delphinidae	whistles	GJ
459	CESCAB_20240820_032522.flac	CESCAB_20240820_032522.flac	108155.57667056	108156.835430669	2024-08-20 03:25:27	1.2588	886.7	20985.222	937.5	2024-08-20	03:25:28	Delphinidae	whistles	GJ
460	CESCAB_20240820_032522.flac	CESCAB_20240820_032522.flac	108156.680665082	108157.918789779	2024-08-20 03:25:28	1.2381	2559.965	22267.621	9375	2024-08-20	03:25:29	Delphinidae	whistles	GJ
461	CESCAB_20240820_032522.flac	CESCAB_20240820_032522.flac	108157.753706486	108159.458161253	2024-08-20 03:25:29	1.7045	4231.738	23939.394	9375	2024-08-20	03:25:31	Delphinidae	whistles	GJ
462	CESCAB_20240820_032522.flac	CESCAB_20240820_032522.flac	108159.14456346	108160.861369243	2024-08-20 03:25:31	1.7168	4231.738	23939.394	9375	2024-08-20	03:25:32	Delphinidae	whistles	GJ
463	CESCAB_20240820_033252.flac	CESCAB_20240820_033252.flac	108185.542149989	108187.258955772	2024-08-20 03:32:57	1.7168	4231.738	23939.394	4687.5	2024-08-20	03:32:59	Delphinidae	whistles	GJ
464	CESCAB_20240820_033252.flac	CESCAB_20240820_033252.flac	108190.597825834	108192.314631617	2024-08-20 03:33:02	1.7168	4231.738	23939.394	4687.5	2024-08-20	03:33:04	Delphinidae	whistles	GJ
465	CESCAB_20240820_033252.flac	CESCAB_20240820_033252.flac	108198.265914559	108199.442133021	2024-08-20 03:33:10	1.1762	4231.738	23939.394	4687.5	2024-08-20	03:33:11	Delphinidae	whistles	GJ
466	CESCAB_20240820_033252.flac	CESCAB_20240820_033252.flac	108199.29768514	108200.391361956	2024-08-20 03:33:11	1.0937	4231.738	23939.394	4687.5	2024-08-20	03:33:12	Delphinidae	whistles	GJ
467	CESCAB_20240820_033252.flac	CESCAB_20240820_033252.flac	108200.213927647	108201.93073343	2024-08-20 03:33:12	1.7168	4231.738	23939.394	4687.5	2024-08-20	03:33:13	Delphinidae	whistles	GJ
468	CESCAB_20240820_033252.flac	CESCAB_20240820_033252.flac	108205.517228433	108207.234034216	2024-08-20 03:33:17	1.7168	4037.798	23745.454	4218.75	2024-08-20	03:33:19	Delphinidae	whistles	GJ
469	CESCAB_20240820_033252.flac	CESCAB_20240820_033252.flac	108206.837894776	108208.554700559	2024-08-20 03:33:18	1.7168	4231.738	23939.394	4687.5	2024-08-20	03:33:20	Delphinidae	whistles	GJ
470	CESCAB_20240820_112522.flac	CESCAB_20240820_112522.flac	110084.57496842	110094.403775521	2024-08-20 11:25:36	9.8288	3520.782	20537.897	5625	2024-08-20	11:25:46	Delphinidae	whistles	GJ
471	CESCAB_20240821_011752.flac	CESCAB_20240821_012522.flac	113401.250573765	113458.565748066	2024-08-21 01:17:53	57.3152	13596.059	115862.069	33281.25	2024-08-21	01:25:50	Delphinidae	clicks	GJ
472	CESCAB_20240821_031022.flac	CESCAB_20240821_031022.flac	113859.250957809	113879.902260512	2024-08-21 03:10:31	20.6513	17589.577	99310.345	37968.75	2024-08-21	03:10:51	Delphinidae	clicks	GJ
473	CESCAB_20240821_031752.flac	CESCAB_20240821_031752.flac	113888.692852929	113890.409658712	2024-08-21 03:18:00	1.7168	4231.738	23939.394	5625	2024-08-21	03:18:02	Delphinidae	whistles	GJ
474	CESCAB_20240821_033252.flac	CESCAB_20240821_033252.flac	113962.340612897	113966.325264425	2024-08-21 03:33:14	3.9847	5861.183	19434.447	6093.75	2024-08-21	03:33:18	Delphinidae	whistles	GJ
475	CESCAB_20240821_081022.flac	CESCAB_20240821_081022.flac	115058.050305424	115073.382416254	2024-08-21 08:10:30	15.3321	1773.399	25418.719	1875	2024-08-21	08:10:45	Delphinidae	whistles	GJ
476	CESCAB_20240821_081752.flac	CESCAB_20240821_081752.flac	115092.849701015	115107.872280671	2024-08-21 08:18:04	15.0226	2955.665	23645.32	3281.25	2024-08-21	08:18:19	Delphinidae	whistles	GJ
477	CESCAB_20240821_164752.flac	CESCAB_20240821_170252.flac	117127.203881908	117206.107765197	2024-08-21 16:47:59	78.9039	13596.059	99901.478	32343.75	2024-08-21	17:03:18	Delphinidae	clicks	GJ
478	CESCAB_20240821_201752.flac	CESCAB_20240821_203252.flac	117968.447461238	118047.184175421	2024-08-21 20:18:00	78.7367	18508.997	52750.643	30468.75	2024-08-21	20:33:19	Delphinidae	clicks	GJ
479	CESCAB_20240821_204022.flac	CESCAB_20240821_205522.flac	118076.845645919	118138.332283784	2024-08-21 20:40:48	61.4866	6645.15	84271.787	7031.25	2024-08-21	20:55:50	Delphinidae	clicks	GJ
480	CESCAB_20240821_211752.flac	CESCAB_20240821_211752.flac	118205.919835233	118229.487942219	2024-08-21 21:17:57	23.5681	18036.837	75469.922	26718.75	2024-08-21	21:18:21	Delphinidae	clicks	GJ
481	CESCAB_20240821_214022.flac	CESCAB_20240821_214022.flac	118294.684021632	118296.400827415	2024-08-21 21:40:26	1.7168	3235.772	22943.428	6093.75	2024-08-21	21:40:28	Delphinidae	whistles	GJ
482	CESCAB_20240821_214752.flac	CESCAB_20240821_224022.flac	118327.01430761	118536.936383314	2024-08-21 21:47:59	209.9221	16612.876	110618.893	22500	2024-08-21	22:40:28	Delphinidae	clicks	GJ
483	CESCAB_20240821_224752.flac	CESCAB_20240821_231022.flac	118561.124888489	118665.862937222	2024-08-21 22:47:53	104.738	13004.926	94581.281	15000	2024-08-21	23:10:37	Delphinidae	clicks	GJ
484	CESCAB_20240821_230252.flac	CESCAB_20240821_230252.flac	118629.030304064	118630.747109847	2024-08-21 23:03:01	1.7168	4231.738	23939.394	22500	2024-08-21	23:03:02	Delphinidae	whistles	GJ
485	CESCAB_20240822_022522.flac	CESCAB_20240822_023252.flac	119451.896847134	119462.035225735	2024-08-22 02:25:43	10.1384	16416.938	81576.355	32812.5	2024-08-22	02:32:54	Delphinidae	clicks	GJ
486	CESCAB_20240822_024752.flac	CESCAB_20240822_024752.flac	119520.542045969	119541.417904666	2024-08-22 02:47:52	20.8759	17980.456	99310.345	27656.25	2024-08-22	02:48:13	Delphinidae	clicks	GJ
487	CESCAB_20240822_025522.flac	CESCAB_20240822_032522.flac	119552.125147481	119699.456313467	2024-08-22 02:55:24	147.3312	14807.198	92544.987	33281.25	2024-08-22	03:25:51	Delphinidae	clicks	GJ
488	CESCAB_20240822_030252.flac	CESCAB_20240822_030252.flac	119586.351996748	119589.388674217	2024-08-22 03:02:58	3.0367	4231.738	23939.394	23906.25	2024-08-22	03:03:01	Delphinidae	whistles	GJ
489	CESCAB_20240822_032522.flac	CESCAB_20240822_032522.flac	119684.288073094	119689.866585232	2024-08-22 03:25:36	5.5785	5244.216	20976.864	6093.75	2024-08-22	03:25:41	Delphinidae	whistles	GJ
490	CESCAB_20240822_042522.flac	CESCAB_20240822_042522.flac	119935.041319766	119937.272724621	2024-08-22 04:25:47	2.2314	4010.283	18508.997	6093.75	2024-08-22	04:25:49	Delphinidae	whistles	GJ
491	CESCAB_20240822_174752.flac	CESCAB_20240822_174752.flac	123120.691492889	123144.446356372	2024-08-22 17:47:52	23.7549	14187.192	101083.744	25781.25	2024-08-22	17:48:16	Delphinidae	clicks	GJ
492	CESCAB_20240822_194752.flac	CESCAB_20240822_200252.flac	123600.18599071	123685.000630662	2024-08-22 19:47:52	84.8146	17589.577	80912.052	29062.5	2024-08-22	20:03:17	Delphinidae	clicks	GJ
493	CESCAB_20240822_201022.flac	CESCAB_20240822_201752.flac	123690.191301203	123749.833569016	2024-08-22 20:10:22	59.6423	11822.66	120000	29531.25	2024-08-22	20:18:21	Delphinidae	clicks	GJ
494	CESCAB_20240822_202522.flac	CESCAB_20240822_202522.flac	123766.46823513	123768.185040913	2024-08-22 20:25:38	1.7168	3742.231	23449.887	3750	2024-08-22	20:25:40	Delphinidae	whistles	GJ
495	CESCAB_20240822_203252.flac	CESCAB_20240822_203252.flac	123793.138421773	123794.997584288	2024-08-22 20:33:05	1.8592	2265.607	28473.309	2812.5	2024-08-22	20:33:06	Delphinidae	whistles	GJ
496	CESCAB_20240822_203252.flac	CESCAB_20240822_204752.flac	123794.397874186	123869.628095024	2024-08-22 20:33:06	75.2302	9871.465	86683.805	10781.25	2024-08-22	20:48:21	Delphinidae	clicks	GJ
497	CESCAB_20240822_210252.flac	CESCAB_20240822_210252.flac	123904.299879932	123925.28571131	2024-08-22 21:02:56	20.9858	12030.848	85449.871	35156.25	2024-08-22	21:03:17	Delphinidae	clicks	GJ
498	CESCAB_20240822_210252.flac	CESCAB_20240822_210252.flac	123907.969303055	123909.828807101	2024-08-22 21:02:59	1.8595	5244.216	17583.548	15000	2024-08-22	21:03:01	Delphinidae	whistles	GJ
499	CESCAB_20240822_214752.flac	CESCAB_20240822_221022.flac	124085.649348999	124199.452637579	2024-08-22 21:47:57	113.8033	13004.926	101083.744	20156.25	2024-08-22	22:10:51	Delphinidae	clicks	GJ
500	CESCAB_20240822_223252.flac	CESCAB_20240822_224022.flac	124260.97402454	124319.871169363	2024-08-22 22:32:52	58.8971	9458.128	112315.271	37500	2024-08-22	22:40:51	Delphinidae	clicks	GJ
